3.3062822819,-0.2532344759,0.7360948324,0.0477720010,-0.0408501994,-0.9970781113,-0.0434089522,0.0483653434,0.2390526980,0.5450271368,0.8615573049,-0.4303808510,-0.1164798215,-0.7498891950,-0.2416061312,-0.1733014435,0.9472773671,-0.0808693245,0.1276778728,-0.4459710717,0.0333670713,0.5199973583,-0.7519235015,0.9589008689,-0.3831324577,0.7180486917,-0.2632768452,-0.2669028938,0.1133765876,-0.2295815200,-1.2470248938,-0.0593985841,0.5736583471,0.4546544254,-0.2654999793,-0.0885149464
3.3090248108,-0.2518680692,0.7375725508,0.0544527474,-0.0393656978,-0.9955872347,-0.0655080009,0.0612748601,0.2416586876,0.5958868861,0.7920444012,-0.4463569224,-0.0879277736,-0.6918070912,-0.2981659174,-0.2310763896,1.1213847399,-0.2362592220,0.0598774590,-0.4172403216,0.0456726924,0.5199998021,-0.7759760618,1.0763541460,-0.3284397721,0.5819567442,-0.3985415101,-0.3048040271,0.1017904356,-0.2612437606,-1.3552944660,-0.0969748273,0.5558925867,0.4218260348,-0.2462967485,-0.0220502000
3.3074910641,-0.2505114377,0.7374112010,0.0625365962,-0.0382981741,-0.9932498767,-0.0898727238,0.0779836327,0.2157897055,0.6300609112,0.7047354579,-0.5026399493,-0.0515440144,-0.6209586263,-0.3414461911,-0.2722816169,1.1817871332,-0.3304733038,0.0339333341,-0.3757877052,0.0665875152,0.5093046427,-0.7901208401,1.1930869818,-0.2704505026,0.4711382389,-0.5189778209,-0.3498385847,0.0935166031,-0.2920705080,-1.4610487223,-0.1290304363,0.5446814299,0.4175315499,-0.2308801115,0.0558905005
3.3049843311,-0.2480000705,0.7333244085,0.0674733763,-0.0362128365,-0.9908986975,-0.1107056695,0.0798563734,0.2016702145,0.6174323559,0.7121589184,-0.5049518347,-0.0355214067,-0.5763974786,-0.3449555933,-0.2851957381,1.1908028126,-0.4013328850,0.0238131322,-0.3338581622,0.0826755241,0.5022135973,-0.7704469562,1.2820447683,-0.2245981097,0.4363706708,-0.5502792597,-0.3733796179,0.0916788876,-0.3066360950,-1.5255210400,-0.1535075158,0.5386914611,0.4148779809,-0.2326919585,0.0824843869
3.2996513844,-0.2445685267,0.7314206362,0.0745905573,-0.0305896424,-0.9872205384,-0.1374631989,0.0488856658,0.2014238983,0.5537925959,0.8136629462,-0.4955773056,-0.0050569456,-0.5480070114,-0.3268954754,-0.2853711247,1.1703869104,-0.4948946238,0.0056734779,-0.2790711522,0.0976989791,0.4947716296,-0.7046207190,1.3825855255,-0.1509383768,0.4444412589,-0.6006506681,-0.3973412812,0.1218378991,-0.3033955097,-1.5833967924,-0.1887112558,0.5640329719,0.3996989429,-0.2229488045,0.1155868694
3.2999894619,-0.2413182259,0.7289820313,0.0757386681,-0.0223511140,-0.9825077610,-0.1686492853,-0.0751136020,0.2161950469,0.4227147996,1.0984222889,-0.4509849846,0.0108567728,-0.5542225242,-0.2889756262,-0.2759975791,1.1626316309,-0.5339776278,-0.0217026472,-0.2181053609,0.1096567437,0.4965817034,-0.5708037019,1.4266018867,-0.0672454312,0.5863095522,-0.5524501204,-0.3619575500,0.1177277863,-0.2719647884,-1.6094437838,-0.2186280936,0.5582650900,0.3498961627,-0.2180545926,0.1127849594
3.3013808727,-0.2406970859,0.7308822274,0.0690022101,-0.0176926439,-0.9784784768,-0.1936634601,-0.2374818027,0.2150512040,0.3066715598,1.3633837700,-0.3991218507,0.0019193762,-0.5480360389,-0.2595043778,-0.2563206255,1.1404808760,-0.4950966835,-0.0215843599,-0.1659110039,0.1193494871,0.5069728494,-0.3770910800,1.3509118557,-0.0119415019,0.8006337285,-0.4300597906,-0.2739575803,-0.0235234220,-0.2190385014,-1.5970224142,-0.2223722935,0.5138136148,0.2843396664,-0.1949227899,0.1599638760
3.3049051762,-0.2405528128,0.7318428159,0.0617483740,-0.0161094739,-0.9757369716,-0.2094396940,-0.4163754880,0.2698332071,0.2519463897,1.5515319109,-0.4229552448,0.0193409119,-0.5471358299,-0.2676472962,-0.2583807707,1.1311875582,-0.4493633211,0.0033484092,-0.1135471761,0.1100954339,0.5199999809,-0.1871775836,1.1635431051,0.0044199605,0.8632103205,-0.3756653070,-0.2197974920,-0.0197889432,-0.1795607358,-1.5110846758,-0.2086969316,0.4003112316,0.1995520741,-0.1859593540,0.0683723241
3.3064885139,-0.2416705787,0.7328634858,0.0540370693,-0.0143569059,-0.9750951757,-0.2146235606,-0.5697185397,0.3336446583,0.2331472486,1.6015106440,-0.4785989821,0.0355224460,-0.5418917537,-0.2965183258,-0.2849590778,1.1322431564,-0.4096702635,0.0452507697,-0.0654479861,0.0933407322,0.5199999809,-0.0709681660,0.9603549242,-0.0249167569,0.9016594291,-0.3577872515,-0.1761877686,0.0243805479,-0.1637300253,-1.3843988180,-0.1613711715,0.2944247425,0.1476085484,-0.1718771458,-0.0033306717
3.3099937439,-0.2404997796,0.7342585325,0.0463504446,-0.0123130565,-0.9744599855,-0.2193804040,-0.6692582369,0.3810650110,0.2270193994,1.5708150864,-0.4908028543,0.0385178030,-0.5269481540,-0.3287350535,-0.3093973398,1.1364448071,-0.4104937613,0.0574963801,-0.0271641109,0.0776992291,0.5199999809,-0.0042473837,0.8108527660,-0.0551004410,0.8837269545,-0.3978179395,-0.1637910008,0.0663098991,-0.1735998243,-1.2832758427,-0.1025160775,0.2297526747,0.1202664450,-0.1572848111,-0.0504011028
